condition,p_semantic,p_social,rep,period,repertoire_size,max_level,mean_score
social,0.0,0.9,6,0,0,0,0.0
social,0.0,0.9,6,1,3,1,44.4
social,0.0,0.9,6,2,3,1,45.0
social,0.0,0.9,6,3,3,1,45.0
social,0.0,0.9,6,4,5,2,58.2
social,0.0,0.9,6,5,5,2,75.0
social,0.0,0.9,6,6,6,3,90.0
social,0.0,0.9,6,7,8,3,118.2
social,0.0,0.9,6,8,8,3,120.0
social,0.0,0.9,6,9,8,3,120.0
social,0.0,0.9,6,10,9,4,135.0
social,0.0,0.9,6,11,9,4,135.0
social,0.0,0.9,6,12,9,4,135.0
social,0.0,0.9,6,13,9,4,135.0
social,0.0,0.9,6,14,9,4,135.0
social,0.0,0.9,6,15,9,4,135.0
social,0.0,0.9,6,16,9,4,135.0
social,0.0,0.9,6,17,9,4,132.3
social,0.0,0.9,6,18,9,4,132.3
social,0.0,0.9,6,19,9,4,135.0
social,0.0,0.9,6,20,9,4,135.0
social,0.0,0.9,6,21,9,4,135.0
social,0.0,0.9,6,22,9,4,135.0
social,0.0,0.9,6,23,9,4,132.3
social,0.0,0.9,6,24,9,4,135.0
social,0.0,0.9,6,25,9,4,135.0
social,0.0,0.9,6,26,9,4,135.0
social,0.0,0.9,6,27,9,4,132.3
social,0.0,0.9,6,28,9,4,135.0
social,0.0,0.9,6,29,9,4,126.9
social,0.0,0.9,6,30,9,4,126.9
social,0.0,0.9,6,31,9,4,126.0
social,0.0,0.9,6,32,9,4,124.2
social,0.0,0.9,6,33,9,4,121.5
social,0.0,0.9,6,34,9,4,128.7
social,0.0,0.9,6,35,9,4,121.2
social,0.0,0.9,6,36,9,4,118.8
social,0.0,0.9,6,37,9,4,118.8
social,0.0,0.9,6,38,9,4,131.7
social,0.0,0.9,6,39,9,4,132.3
social,0.0,0.9,6,40,9,4,123.9
social,0.0,0.9,6,41,9,4,129.6
social,0.0,0.9,6,42,9,4,135.0
social,0.0,0.9,6,43,9,4,132.3
social,0.0,0.9,6,44,9,4,132.0
social,0.0,0.9,6,45,9,4,135.0
social,0.0,0.9,6,46,9,4,135.0
social,0.0,0.9,6,47,9,4,135.0
social,0.0,0.9,6,48,11,5,162.6
social,0.0,0.9,6,49,11,5,165.0
social,0.0,0.9,6,50,11,5,165.0
social,0.0,0.9,6,51,11,5,165.0
social,0.0,0.9,6,52,11,5,165.0
social,0.0,0.9,6,53,11,5,165.0
social,0.0,0.9,6,54,12,5,186.4
social,0.0,0.9,6,55,13,6,326.4
social,0.0,0.9,6,56,14,6,605.1
social,0.0,0.9,6,57,14,6,643.2
social,0.0,0.9,6,58,14,6,677.7
social,0.0,0.9,6,59,14,6,666.4
social,0.0,0.9,6,60,14,6,655.5
social,0.0,0.9,6,61,14,6,628.0
social,0.0,0.9,6,62,14,6,648.0
social,0.0,0.9,6,63,16,7,1089.0
social,0.0,0.9,6,64,16,7,1010.7
social,0.0,0.9,6,65,16,7,975.7
social,0.0,0.9,6,66,16,7,1045.9
social,0.0,0.9,6,67,16,7,1055.5
social,0.0,0.9,6,68,16,7,1035.5
social,0.0,0.9,6,69,16,7,1057.6
social,0.0,0.9,6,70,16,7,975.6
social,0.0,0.9,6,71,16,7,963.8
social,0.0,0.9,6,72,16,7,1013.4
social,0.0,0.9,6,73,16,7,1039.1
social,0.0,0.9,6,74,16,7,1033.4
social,0.0,0.9,6,75,16,7,1001.1
social,0.0,0.9,6,76,16,7,1070.6
social,0.0,0.9,6,77,16,7,1052.8
social,0.0,0.9,6,78,16,7,1049.2
social,0.0,0.9,6,79,16,7,1077.3
social,0.0,0.9,6,80,17,7,1092.6
social,0.0,0.9,6,81,17,7,1115.3
social,0.0,0.9,6,82,17,7,1135.0
social,0.0,0.9,6,83,17,7,1135.0
social,0.0,0.9,6,84,17,7,1112.3
social,0.0,0.9,6,85,17,7,1092.3
social,0.0,0.9,6,86,17,7,1092.6
social,0.0,0.9,6,87,17,7,1076.0
social,0.0,0.9,6,88,17,7,1101.1
social,0.0,0.9,6,89,18,7,1365.8
social,0.0,0.9,6,90,18,7,1473.3
social,0.0,0.9,6,91,18,7,1525.4
social,0.0,0.9,6,92,18,7,1438.2
social,0.0,0.9,6,93,18,7,1436.4
social,0.0,0.9,6,94,18,7,1410.3
social,0.0,0.9,6,95,18,7,1453.9
social,0.0,0.9,6,96,18,7,1451.2
social,0.0,0.9,6,97,19,7,1877.7
social,0.0,0.9,6,98,19,7,1846.8
social,0.0,0.9,6,99,19,7,1752.8
social,0.0,0.9,6,100,19,7,1747.4
social,0.0,0.9,6,101,19,7,1861.6
social,0.0,0.9,6,102,20,7,2001.9
social,0.0,0.9,6,103,21,7,2320.3
social,0.0,0.9,6,104,22,7,2356.7
social,0.0,0.9,6,105,22,7,2365.9
social,0.0,0.9,6,106,22,7,2447.9
social,0.0,0.9,6,107,22,7,2513.4
social,0.0,0.9,6,108,22,7,2584.1
social,0.0,0.9,6,109,22,7,2539.9
social,0.0,0.9,6,110,22,7,2394.8
social,0.0,0.9,6,111,22,7,2371.1
social,0.0,0.9,6,112,22,7,2500.5
social,0.0,0.9,6,113,22,7,2575.1
social,0.0,0.9,6,114,22,7,2616.0
social,0.0,0.9,6,115,22,7,2608.0
social,0.0,0.9,6,116,23,8,3309.9
social,0.0,0.9,6,117,23,8,3339.8
social,0.0,0.9,6,118,23,8,3352.5
social,0.0,0.9,6,119,23,8,3378.8
social,0.0,0.9,6,120,23,8,3349.2
social,0.0,0.9,6,121,24,8,3858.5
social,0.0,0.9,6,122,24,8,3989.1
social,0.0,0.9,6,123,25,8,4546.3
social,0.0,0.9,6,124,25,8,4480.8
social,0.0,0.9,6,125,25,8,4492.6
social,0.0,0.9,6,126,25,8,4400.9
social,0.0,0.9,6,127,25,8,4390.2
social,0.0,0.9,6,128,26,8,4706.8
social,0.0,0.9,6,129,26,8,4660.2
social,0.0,0.9,6,130,26,8,4502.6
social,0.0,0.9,6,131,26,8,4508.5
social,0.0,0.9,6,132,26,8,4700.8
social,0.0,0.9,6,133,26,8,4934.6
social,0.0,0.9,6,134,26,8,4946.6
social,0.0,0.9,6,135,26,8,4974.6
social,0.0,0.9,6,136,26,8,4790.1
social,0.0,0.9,6,137,26,8,4747.9
social,0.0,0.9,6,138,26,8,4859.0
social,0.0,0.9,6,139,26,8,5097.9
social,0.0,0.9,6,140,26,8,4933.2
social,0.0,0.9,6,141,26,8,4700.1
social,0.0,0.9,6,142,26,8,4481.5
social,0.0,0.9,6,143,26,8,4491.1
social,0.0,0.9,6,144,26,8,4739.0
social,0.0,0.9,6,145,27,8,4946.8
social,0.0,0.9,6,146,28,9,5394.6
social,0.0,0.9,6,147,28,9,5602.5
social,0.0,0.9,6,148,28,9,5580.6
social,0.0,0.9,6,149,28,9,5265.9
social,0.0,0.9,6,150,28,9,5172.5
social,0.0,0.9,7,0,0,0,0.0
social,0.0,0.9,7,1,4,1,45.9
social,0.0,0.9,7,2,4,1,60.0
social,0.0,0.9,7,3,4,1,60.0
social,0.0,0.9,7,4,4,1,60.0
social,0.0,0.9,7,5,6,2,84.0
social,0.0,0.9,7,6,7,3,105.0
social,0.0,0.9,7,7,7,3,105.0
social,0.0,0.9,7,8,7,3,105.0
social,0.0,0.9,7,9,7,3,105.0
social,0.0,0.9,7,10,8,3,110.7
social,0.0,0.9,7,11,8,3,120.0
social,0.0,0.9,7,12,8,3,120.0
social,0.0,0.9,7,13,8,3,117.6
social,0.0,0.9,7,14,8,3,120.0
social,0.0,0.9,7,15,8,3,120.0
social,0.0,0.9,7,16,8,3,120.0
social,0.0,0.9,7,17,8,3,120.0
social,0.0,0.9,7,18,9,4,132.6
social,0.0,0.9,7,19,9,4,132.3
social,0.0,0.9,7,20,9,4,132.3
social,0.0,0.9,7,21,9,4,132.3
social,0.0,0.9,7,22,9,4,132.0
social,0.0,0.9,7,23,9,4,132.3
social,0.0,0.9,7,24,9,4,129.6
social,0.0,0.9,7,25,9,4,135.0
social,0.0,0.9,7,26,9,4,135.0
social,0.0,0.9,7,27,9,4,132.3
social,0.0,0.9,7,28,10,5,146.7
social,0.0,0.9,7,29,10,5,149.7
social,0.0,0.9,7,30,10,5,144.0
social,0.0,0.9,7,31,10,5,146.4
social,0.0,0.9,7,32,10,5,142.8
social,0.0,0.9,7,33,10,5,143.7
social,0.0,0.9,7,34,10,5,132.0
social,0.0,0.9,7,35,10,5,148.2
social,0.0,0.9,7,36,10,5,135.0
social,0.0,0.9,7,37,10,5,131.1
social,0.0,0.9,7,38,10,5,128.1
social,0.0,0.9,7,39,10,5,135.9
social,0.0,0.9,7,40,10,5,143.4
social,0.0,0.9,7,41,10,5,143.1
social,0.0,0.9,7,42,10,5,146.7
social,0.0,0.9,7,43,10,5,146.4
social,0.0,0.9,7,44,10,5,149.4
social,0.0,0.9,7,45,10,5,150.0
social,0.0,0.9,7,46,10,5,150.0
social,0.0,0.9,7,47,10,5,150.0
social,0.0,0.9,7,48,10,5,150.0
social,0.0,0.9,7,49,10,5,144.0
social,0.0,0.9,7,50,10,5,149.1
social,0.0,0.9,7,51,10,5,147.0
social,0.0,0.9,7,52,10,5,150.0
social,0.0,0.9,7,53,10,5,150.0
social,0.0,0.9,7,54,10,5,147.0
social,0.0,0.9,7,55,10,5,150.0
social,0.0,0.9,7,56,10,5,147.0
social,0.0,0.9,7,57,10,5,150.0
social,0.0,0.9,7,58,10,5,150.0
social,0.0,0.9,7,59,10,5,138.0
social,0.0,0.9,7,60,10,5,149.4
social,0.0,0.9,7,61,10,5,144.0
social,0.0,0.9,7,62,10,5,146.1
social,0.0,0.9,7,63,10,5,143.1
social,0.0,0.9,7,64,10,5,146.1
social,0.0,0.9,7,65,10,5,144.0
social,0.0,0.9,7,66,10,5,146.4
social,0.0,0.9,7,67,10,5,146.1
social,0.0,0.9,7,68,10,5,140.7
social,0.0,0.9,7,69,10,5,134.4
social,0.0,0.9,7,70,10,5,137.1
social,0.0,0.9,7,71,10,5,143.4
social,0.0,0.9,7,72,10,5,140.7
social,0.0,0.9,7,73,10,5,145.5
social,0.0,0.9,7,74,10,5,143.7
social,0.0,0.9,7,75,10,5,143.4
social,0.0,0.9,7,76,10,5,138.0
social,0.0,0.9,7,77,10,5,143.1
social,0.0,0.9,7,78,10,5,140.4
social,0.0,0.9,7,79,10,5,146.1
social,0.0,0.9,7,80,10,5,149.7
social,0.0,0.9,7,81,10,5,150.0
social,0.0,0.9,7,82,10,5,150.0
social,0.0,0.9,7,83,10,5,150.0
social,0.0,0.9,7,84,10,5,150.0
social,0.0,0.9,7,85,10,5,147.0
social,0.0,0.9,7,86,10,5,140.7
social,0.0,0.9,7,87,10,5,149.1
social,0.0,0.9,7,88,10,5,150.0
social,0.0,0.9,7,89,10,5,150.0
social,0.0,0.9,7,90,10,5,147.0
social,0.0,0.9,7,91,10,5,138.0
social,0.0,0.9,7,92,10,5,146.7
social,0.0,0.9,7,93,10,5,146.4
social,0.0,0.9,7,94,10,5,147.0
social,0.0,0.9,7,95,10,5,144.0
social,0.0,0.9,7,96,10,5,147.0
social,0.0,0.9,7,97,10,5,140.7
social,0.0,0.9,7,98,10,5,149.4
social,0.0,0.9,7,99,10,5,147.0
social,0.0,0.9,7,100,10,5,138.0
social,0.0,0.9,7,101,10,5,145.8
social,0.0,0.9,7,102,10,5,147.0
social,0.0,0.9,7,103,10,5,140.1
social,0.0,0.9,7,104,10,5,146.1
social,0.0,0.9,7,105,10,5,147.0
social,0.0,0.9,7,106,10,5,147.0
social,0.0,0.9,7,107,10,5,141.0
social,0.0,0.9,7,108,10,5,143.4
social,0.0,0.9,7,109,11,5,153.6
social,0.0,0.9,7,110,11,5,161.4
social,0.0,0.9,7,111,11,5,154.5
social,0.0,0.9,7,112,11,5,147.0
social,0.0,0.9,7,113,11,5,158.7
social,0.0,0.9,7,114,11,5,158.1
social,0.0,0.9,7,115,12,5,181.3
social,0.0,0.9,7,116,12,5,227.8
social,0.0,0.9,7,117,12,5,230.0
social,0.0,0.9,7,118,12,5,216.2
social,0.0,0.9,7,119,12,5,220.4
social,0.0,0.9,7,120,13,6,242.5
social,0.0,0.9,7,121,13,6,245.0
social,0.0,0.9,7,122,13,6,245.0
social,0.0,0.9,7,123,13,6,235.2
social,0.0,0.9,7,124,14,6,370.0
social,0.0,0.9,7,125,14,6,559.5
social,0.0,0.9,7,126,14,6,547.9
social,0.0,0.9,7,127,15,7,541.5
social,0.0,0.9,7,128,15,7,534.7
social,0.0,0.9,7,129,15,7,571.4
social,0.0,0.9,7,130,15,7,581.6
social,0.0,0.9,7,131,15,7,561.7
social,0.0,0.9,7,132,15,7,552.8
social,0.0,0.9,7,133,15,7,577.0
social,0.0,0.9,7,134,15,7,582.8
social,0.0,0.9,7,135,15,7,550.1
social,0.0,0.9,7,136,15,7,545.9
social,0.0,0.9,7,137,15,7,552.5
social,0.0,0.9,7,138,15,7,553.1
social,0.0,0.9,7,139,15,7,552.5
social,0.0,0.9,7,140,16,7,917.5
social,0.0,0.9,7,141,17,8,935.5
social,0.0,0.9,7,142,17,8,970.5
social,0.0,0.9,7,143,17,8,984.9
social,0.0,0.9,7,144,17,8,953.8
social,0.0,0.9,7,145,17,8,969.9
social,0.0,0.9,7,146,18,8,1371.8
social,0.0,0.9,7,147,18,8,1328.5
social,0.0,0.9,7,148,18,8,1391.5
social,0.0,0.9,7,149,18,8,1404.0
social,0.0,0.9,7,150,19,8,1908.3
social,0.0,0.9,8,0,0,0,0.0
social,0.0,0.9,8,1,3,1,45.0
social,0.0,0.9,8,2,4,1,60.0
social,0.0,0.9,8,3,4,1,60.0
social,0.0,0.9,8,4,4,1,60.0
social,0.0,0.9,8,5,4,1,60.0
social,0.0,0.9,8,6,4,1,60.0
social,0.0,0.9,8,7,4,1,60.0
social,0.0,0.9,8,8,4,1,60.0
social,0.0,0.9,8,9,5,2,73.2
social,0.0,0.9,8,10,5,2,75.0
social,0.0,0.9,8,11,5,2,75.0
social,0.0,0.9,8,12,6,2,89.7
social,0.0,0.9,8,13,7,3,105.0
social,0.0,0.9,8,14,7,3,105.0
social,0.0,0.9,8,15,7,3,105.0
social,0.0,0.9,8,16,8,3,117.3
social,0.0,0.9,8,17,8,3,120.0
social,0.0,0.9,8,18,9,4,135.0
social,0.0,0.9,8,19,10,4,145.2
social,0.0,0.9,8,20,10,4,150.0
social,0.0,0.9,8,21,10,4,150.0
social,0.0,0.9,8,22,10,4,150.0
social,0.0,0.9,8,23,10,4,147.0
social,0.0,0.9,8,24,10,4,146.7
social,0.0,0.9,8,25,10,4,149.7
social,0.0,0.9,8,26,10,4,150.0
social,0.0,0.9,8,27,10,4,147.0
social,0.0,0.9,8,28,11,5,150.6
social,0.0,0.9,8,29,11,5,212.8
social,0.0,0.9,8,30,11,5,189.2
social,0.0,0.9,8,31,11,5,193.5
social,0.0,0.9,8,32,12,6,231.4
social,0.0,0.9,8,33,12,6,297.6
social,0.0,0.9,8,34,13,7,433.2
social,0.0,0.9,8,35,13,7,451.4
social,0.0,0.9,8,36,14,7,563.4
social,0.0,0.9,8,37,14,7,555.9
social,0.0,0.9,8,38,14,7,628.7
social,0.0,0.9,8,39,14,7,642.0
social,0.0,0.9,8,40,15,7,611.2
social,0.0,0.9,8,41,15,7,653.7
social,0.0,0.9,8,42,16,7,1008.5
social,0.0,0.9,8,43,16,7,1020.6
social,0.0,0.9,8,44,17,7,1248.8
social,0.0,0.9,8,45,17,7,1285.0
social,0.0,0.9,8,46,17,7,1285.0
social,0.0,0.9,8,47,18,7,1299.4
social,0.0,0.9,8,48,18,7,1300.0
social,0.0,0.9,8,49,18,7,1300.0
social,0.0,0.9,8,50,18,7,1300.0
social,0.0,0.9,8,51,18,7,1274.0
social,0.0,0.9,8,52,18,7,1277.0
social,0.0,0.9,8,53,18,7,1300.0
social,0.0,0.9,8,54,18,7,1300.0
social,0.0,0.9,8,55,18,7,1274.0
social,0.0,0.9,8,56,19,8,1265.1
social,0.0,0.9,8,57,19,8,1265.1
social,0.0,0.9,8,58,19,8,1257.2
social,0.0,0.9,8,59,19,8,1261.8
social,0.0,0.9,8,60,19,8,1241.7
social,0.0,0.9,8,61,19,8,1249.5
social,0.0,0.9,8,62,19,8,1297.8
social,0.0,0.9,8,63,19,8,1283.9
social,0.0,0.9,8,64,19,8,1212.8
social,0.0,0.9,8,65,19,8,1112.7
social,0.0,0.9,8,66,21,9,1371.3
social,0.0,0.9,8,67,21,9,1523.5
social,0.0,0.9,8,68,21,9,1537.5
social,0.0,0.9,8,69,21,9,1638.0
social,0.0,0.9,8,70,22,9,1989.4
social,0.0,0.9,8,71,22,9,2090.0
social,0.0,0.9,8,72,22,9,1922.8
social,0.0,0.9,8,73,22,9,1772.5
social,0.0,0.9,8,74,22,9,1708.7
social,0.0,0.9,8,75,22,9,1783.2
social,0.0,0.9,8,76,22,9,1806.3
social,0.0,0.9,8,77,22,9,1856.3
social,0.0,0.9,8,78,22,9,1912.1
social,0.0,0.9,8,79,22,9,1885.4
social,0.0,0.9,8,80,23,9,2308.8
social,0.0,0.9,8,81,25,9,2935.9
social,0.0,0.9,8,82,25,9,3376.1
social,0.0,0.9,8,83,25,9,3378.8
social,0.0,0.9,8,84,25,9,3406.0
social,0.0,0.9,8,85,25,9,3376.1
social,0.0,0.9,8,86,25,9,3241.0
social,0.0,0.9,8,87,25,9,3216.8
social,0.0,0.9,8,88,25,9,3247.5
social,0.0,0.9,8,89,25,9,3279.0
social,0.0,0.9,8,90,27,9,4314.5
social,0.0,0.9,8,91,27,9,4480.6
social,0.0,0.9,8,92,27,9,4456.2
social,0.0,0.9,8,93,27,9,4430.9
social,0.0,0.9,8,94,27,9,4284.6
social,0.0,0.9,8,95,27,9,4198.8
social,0.0,0.9,8,96,28,10,4698.4
social,0.0,0.9,8,97,29,10,5441.2
social,0.0,0.9,8,98,29,10,5470.3
social,0.0,0.9,8,99,29,10,5361.7
social,0.0,0.9,8,100,29,10,5368.4
social,0.0,0.9,8,101,29,10,4763.7
social,0.0,0.9,8,102,29,10,4884.3
social,0.0,0.9,8,103,29,10,4869.0
social,0.0,0.9,8,104,29,10,5302.7
social,0.0,0.9,8,105,29,10,5413.3
social,0.0,0.9,8,106,29,10,5531.1
social,0.0,0.9,8,107,29,10,5529.6
social,0.0,0.9,8,108,29,10,5592.1
social,0.0,0.9,8,109,29,10,5481.3
social,0.0,0.9,8,110,29,10,5354.3
social,0.0,0.9,8,111,29,10,5320.7
social,0.0,0.9,8,112,29,10,5290.0
social,0.0,0.9,8,113,29,10,5172.3
social,0.0,0.9,8,114,30,10,6219.6
social,0.0,0.9,8,115,30,10,6380.1
social,0.0,0.9,8,116,30,10,6532.7
social,0.0,0.9,8,117,30,10,6494.1
social,0.0,0.9,8,118,30,10,6494.8
social,0.0,0.9,8,119,30,10,6510.4
social,0.0,0.9,8,120,30,10,6679.0
social,0.0,0.9,8,121,30,10,6877.4
social,0.0,0.9,8,122,30,10,6692.1
social,0.0,0.9,8,123,30,10,6623.3
social,0.0,0.9,8,124,31,10,7641.3
social,0.0,0.9,8,125,31,10,7609.6
social,0.0,0.9,8,126,31,10,7577.3
social,0.0,0.9,8,127,32,10,7860.4
social,0.0,0.9,8,128,32,10,8204.0
social,0.0,0.9,8,129,33,10,8726.9
social,0.0,0.9,8,130,33,10,8420.8
social,0.0,0.9,8,131,33,10,8657.1
social,0.0,0.9,8,132,33,10,9020.9
social,0.0,0.9,8,133,33,10,9488.5
social,0.0,0.9,8,134,33,10,9348.3
social,0.0,0.9,8,135,33,10,8164.3
social,0.0,0.9,8,136,33,10,8334.7
social,0.0,0.9,8,137,33,10,8667.0
social,0.0,0.9,8,138,33,10,9192.3
social,0.0,0.9,8,139,33,10,9390.8
social,0.0,0.9,8,140,33,10,8940.9
social,0.0,0.9,8,141,33,10,8716.7
social,0.0,0.9,8,142,33,10,8414.2
social,0.0,0.9,8,143,33,10,8633.1
social,0.0,0.9,8,144,33,10,8947.0
social,0.0,0.9,8,145,33,10,9105.5
social,0.0,0.9,8,146,34,10,9803.8
social,0.0,0.9,8,147,34,10,9629.7
social,0.0,0.9,8,148,34,10,9462.2
social,0.0,0.9,8,149,34,10,9790.1
social,0.0,0.9,8,150,34,10,9699.6
social,0.0,0.9,9,0,0,0,0.0
social,0.0,0.9,9,1,3,1,45.0
social,0.0,0.9,9,2,3,1,45.0
social,0.0,0.9,9,3,6,4,72.9
social,0.0,0.9,9,4,6,4,90.0
social,0.0,0.9,9,5,8,5,170.0
social,0.0,0.9,9,6,10,6,197.3
social,0.0,0.9,9,7,12,7,323.1
social,0.0,0.9,9,8,12,7,330.0
social,0.0,0.9,9,9,12,7,330.0
social,0.0,0.9,9,10,12,7,330.0
social,0.0,0.9,9,11,13,7,420.3
social,0.0,0.9,9,12,13,7,545.0
social,0.0,0.9,9,13,13,7,545.0
social,0.0,0.9,9,14,13,7,545.0
social,0.0,0.9,9,15,13,7,545.0
social,0.0,0.9,9,16,15,7,1267.1
social,0.0,0.9,9,17,16,7,1426.8
social,0.0,0.9,9,18,16,7,1440.0
social,0.0,0.9,9,19,17,7,1895.0
social,0.0,0.9,9,20,17,7,1895.0
social,0.0,0.9,9,21,17,7,1895.0
social,0.0,0.9,9,22,17,7,1895.0
social,0.0,0.9,9,23,17,7,1781.3
social,0.0,0.9,9,24,18,7,1809.3
social,0.0,0.9,9,25,19,8,2267.6
social,0.0,0.9,9,26,20,8,3048.4
social,0.0,0.9,9,27,20,8,3159.6
social,0.0,0.9,9,28,20,8,3091.2
social,0.0,0.9,9,29,20,8,3097.3
social,0.0,0.9,9,30,20,8,2922.2
social,0.0,0.9,9,31,20,8,2854.8
social,0.0,0.9,9,32,20,8,2848.2
social,0.0,0.9,9,33,20,8,2754.2
social,0.0,0.9,9,34,20,8,2487.3
social,0.0,0.9,9,35,20,8,2283.2
social,0.0,0.9,9,36,20,8,2474.1
social,0.0,0.9,9,37,22,8,2616.6
social,0.0,0.9,9,38,22,8,2637.4
social,0.0,0.9,9,39,23,8,3272.7
social,0.0,0.9,9,40,25,8,4641.1
social,0.0,0.9,9,41,25,8,4733.8
social,0.0,0.9,9,42,25,8,5049.4
social,0.0,0.9,9,43,25,8,5200.3
social,0.0,0.9,9,44,26,8,6020.0
social,0.0,0.9,9,45,26,8,6020.0
social,0.0,0.9,9,46,26,8,6020.0
social,0.0,0.9,9,47,26,8,6020.0
social,0.0,0.9,9,48,26,8,5899.6
social,0.0,0.9,9,49,26,8,5781.6
social,0.0,0.9,9,50,26,8,5832.3
social,0.0,0.9,9,51,26,8,5842.9
social,0.0,0.9,9,52,26,8,5661.8
social,0.0,0.9,9,53,26,8,5652.4
social,0.0,0.9,9,54,26,8,5741.0
social,0.0,0.9,9,55,26,8,5827.3
social,0.0,0.9,9,56,26,8,5908.4
social,0.0,0.9,9,57,27,8,5929.1
social,0.0,0.9,9,58,27,8,5889.7
social,0.0,0.9,9,59,27,8,5844.5
social,0.0,0.9,9,60,27,8,5618.3
social,0.0,0.9,9,61,27,8,5776.9
social,0.0,0.9,9,62,27,8,5786.2
social,0.0,0.9,9,63,27,8,5639.9
social,0.0,0.9,9,64,28,8,6173.6
social,0.0,0.9,9,65,28,8,6282.1
social,0.0,0.9,9,66,28,8,6240.2
social,0.0,0.9,9,67,28,8,6218.9
social,0.0,0.9,9,68,28,8,6070.8
social,0.0,0.9,9,69,28,8,5855.0
social,0.0,0.9,9,70,28,8,5861.0
social,0.0,0.9,9,71,28,8,5286.1
social,0.0,0.9,9,72,28,8,5336.0
social,0.0,0.9,9,73,29,8,6309.6
social,0.0,0.9,9,74,29,8,6418.1
social,0.0,0.9,9,75,29,8,6679.9
social,0.0,0.9,9,76,29,8,6544.4
social,0.0,0.9,9,77,29,8,6606.0
social,0.0,0.9,9,78,29,8,6821.6
social,0.0,0.9,9,79,29,8,7042.0
social,0.0,0.9,9,80,29,8,7240.3
social,0.0,0.9,9,81,29,8,7364.4
social,0.0,0.9,9,82,30,8,8072.9
social,0.0,0.9,9,83,30,8,8093.8
social,0.0,0.9,9,84,30,8,8130.3
social,0.0,0.9,9,85,30,8,7877.3
social,0.0,0.9,9,86,30,8,7926.1
social,0.0,0.9,9,87,30,8,7810.0
social,0.0,0.9,9,88,30,8,7472.1
social,0.0,0.9,9,89,30,8,7664.3
social,0.0,0.9,9,90,31,8,8222.8
social,0.0,0.9,9,91,31,8,8654.4
social,0.0,0.9,9,92,31,8,8561.1
social,0.0,0.9,9,93,31,8,8086.3
social,0.0,0.9,9,94,31,8,7899.6
social,0.0,0.9,9,95,31,8,8180.9
social,0.0,0.9,9,96,31,8,8174.8
social,0.0,0.9,9,97,31,8,8252.8
social,0.0,0.9,9,98,31,8,8310.9
social,0.0,0.9,9,99,31,8,7860.2
social,0.0,0.9,9,100,31,8,7558.7
social,0.0,0.9,9,101,31,8,7447.8
social,0.0,0.9,9,102,31,8,7887.6
social,0.0,0.9,9,103,31,8,8174.7
social,0.0,0.9,9,104,31,8,8101.3
social,0.0,0.9,9,105,31,8,7667.4
social,0.0,0.9,9,106,31,8,7737.9
social,0.0,0.9,9,107,31,8,7041.9
social,0.0,0.9,9,108,31,8,7340.8
social,0.0,0.9,9,109,31,8,7747.9
social,0.0,0.9,9,110,31,8,8081.8
social,0.0,0.9,9,111,31,8,8232.0
social,0.0,0.9,9,112,31,8,8470.2
social,0.0,0.9,9,113,31,8,8536.7
social,0.0,0.9,9,114,31,8,7976.1
social,0.0,0.9,9,115,31,8,7892.8
social,0.0,0.9,9,116,31,8,8210.1
social,0.0,0.9,9,117,31,8,8687.8
social,0.0,0.9,9,118,31,8,8868.1
social,0.0,0.9,9,119,31,8,8736.7
social,0.0,0.9,9,120,31,8,8383.1
social,0.0,0.9,9,121,31,8,8242.9
social,0.0,0.9,9,122,31,8,8113.3
social,0.0,0.9,9,123,31,8,8164.7
social,0.0,0.9,9,124,31,8,8220.5
social,0.0,0.9,9,125,31,8,8344.5
social,0.0,0.9,9,126,31,8,8360.0
social,0.0,0.9,9,127,31,8,7963.9
social,0.0,0.9,9,128,31,8,8127.8
social,0.0,0.9,9,129,31,8,8024.1
social,0.0,0.9,9,130,31,8,8030.8
social,0.0,0.9,9,131,31,8,7423.3
social,0.0,0.9,9,132,31,8,7758.4
social,0.0,0.9,9,133,31,8,7755.3
social,0.0,0.9,9,134,31,8,8315.2
social,0.0,0.9,9,135,31,8,7978.3
social,0.0,0.9,9,136,31,8,8159.1
social,0.0,0.9,9,137,31,8,7997.4
social,0.0,0.9,9,138,31,8,8062.0
social,0.0,0.9,9,139,31,8,7987.8
social,0.0,0.9,9,140,31,8,7717.5
social,0.0,0.9,9,141,31,8,7905.4
social,0.0,0.9,9,142,31,8,7927.7
social,0.0,0.9,9,143,31,8,8086.5
social,0.0,0.9,9,144,31,8,8206.8
social,0.0,0.9,9,145,31,8,8142.3
social,0.0,0.9,9,146,31,8,8080.9
social,0.0,0.9,9,147,31,8,7940.9
social,0.0,0.9,9,148,31,8,7994.1
social,0.0,0.9,9,149,31,8,8295.1
social,0.0,0.9,9,150,31,8,8443.4
social,0.0,0.9,10,0,0,0,0.0
social,0.0,0.9,10,1,4,2,48.0
social,0.0,0.9,10,2,5,3,75.0
social,0.0,0.9,10,3,5,3,75.0
social,0.0,0.9,10,4,7,4,87.0
social,0.0,0.9,10,5,8,5,440.0
social,0.0,0.9,10,6,8,5,440.0
social,0.0,0.9,10,7,10,6,842.8
social,0.0,0.9,10,8,10,6,833.0
social,0.0,0.9,10,9,12,7,1359.6
social,0.0,0.9,10,10,13,8,1529.5
social,0.0,0.9,10,11,13,8,2095.0
social,0.0,0.9,10,12,13,8,2095.0
social,0.0,0.9,10,13,14,8,2210.0
social,0.0,0.9,10,14,15,8,2735.0
